% Device,CC1942005
% File name,CC1942005_20240202_161606
% Cast time (UTC),2024-02-02 16:16:06
% Cast time (local),2024-02-02 13:16:06
% Sample type,Invalid
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9428659
% Start longitude,-43.1715183
% Start altitude,3.3029999732971191
% Start GPS horizontal error(Meter),7.4899997711181641
% Start GPS vertical error(Meter),23.573999404907227
% Start GPS number of satellites,6
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),3
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,26.516933441162109,263.1761474609375
0.4,-0.0085537774222235186,26.508026123046875,265.42279052734375
0.6,-0.013280459812708756,26.501995086669922,265.26705932617188
0.8,-0.013631684439522118,26.501066207885742,265.87396240234375
1,-0.011250632149833351,26.5,266.02987670898438
1.2,-0.01707022530692015,26.499929428100586,266.16635131835938
1.4,-0.020156587873186638,26.499698638916016,266.40170288085938
1.6,-0.012851715087890625,26.497817993164062,266.10760498046875
1.8,-0.01101521083286805,26.495563507080078,265.83734130859375
2,-0.016289302280970475,26.499702453613281,265.6297607421875
2.2,-0.010624749319893212,26.499141693115234,265.76449584960938
2.4,-0.015897887093681007,26.492172241210938,265.44464111328125
2.6,0.010547229221888443,26.48326301574707,265.6641845703125
2.8,0.0096485955374578936,26.480674743652344,265.671630859375
3,0,26.476795196533203,266.00332641601562
