% Device,CC1942005
% File name,CC1942005_20240203_150515
% Cast time (UTC),2024-02-03 15:05:15
% Cast time (local),2024-02-03 12:05:15
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9249226
% Start longitude,-43.1132292
% Start altitude,17.055999755859375
% Start GPS horizontal error(Meter),40.855998992919922
% Start GPS vertical error(Meter),48.347999572753906
% Start GPS number of satellites,3
% End latitude,-22.9249249
% End longitude,-43.1130572
% End altitude,17.059000015258789
% End GPS horizontal error(Meter),329.34698486328125
% End GPS vertical error(Meter),912.8709716796875
% End GPS number of satellites,3
% Cast duration (Seconds),39.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,27.585983276367188,419.63623046875
0.4,0.0043838696602058747,27.558536529541016,421.91159057617188
0.6,0.0098616037613314944,27.534414291381836,422.42172241210938
0.8,-0.0043483147254352872,27.513940811157227,422.66259765625
1,-0.0021531276213817563,27.490243911743164,422.85659790039062
1.2,-0.0021437620505313504,27.487030029296875,423.1632080078125
1.4,-0.0054169434767494806,27.486074447631836,422.935546875
1.6,0.00060629233335873778,27.482343673706055,422.216064453125
1.8,-0.0054001196836814813,27.48192024230957,422.3447265625
2,-0.0015636590810927942,27.485189437866211,422.66180419921875
2.2,0.00063152802296251309,27.491849899291992,423.17083740234375
2.4,0.002826715127016044,27.506378173828125,424.84292602539062
2.6,-0.0037261522733249564,27.517925262451172,426.4573974609375
2.8,-0.0048116048177089255,27.533275604248047,427.00222778320312
3,-0.0069909218030090869,27.557266235351562,427.01388549804688
3.2,-0.014091198260967275,27.568138122558594,427.5701904296875
3.4,-0.0097082822750778064,27.588134765625,427.56170654296875
3.6,-0.008606005937625838,27.618093490600586,426.65884399414062
3.8,-0.00969145848200803,27.637397766113281,426.76724243164062
4,-0.01241723085061075,27.665029525756836,426.51617431640625
4.2,-0.0069394967494869064,27.668075561523438,426.96212768554688
4.4,-0.0020091717059802505,27.663164138793945,425.91455078125
4.6,0.0040140641041297442,27.641210556030273,424.69692993164062
4.8,0.0045689313839645251,27.623249053955078,422.81863403320312
5,0.00020283919114305604,27.594928741455078,423.22323608398438
5.2,-0.014553534678924507,27.569601058959961,423.935546875
5.4,0.035219510396322207,27.566791534423828,16811.80078125
5.6,0.08116355309119605,27.582075119018555,49362.67578125
5.8,0.084999060019468331,27.599433898925781,45914.8984375
6,0.11946277129344374,27.701467514038086,45707.33203125
6.2,0.16650353945218654,27.863920211791992,45653.859375
6.4,0.18292087163680648,27.978057861328125,45640.2265625
6.6,0.18730092659974673,28.046653747558594,45670.36328125
6.8,0.20480735485370261,28.0936279296875,45661.1484375
7,0.253495118556879,28.121845245361328,45607.828125
7.2,0.30491039080497551,28.139492034912109,45558.671875
7.4,0.38094285818246654,28.147138595581055,45530.34375
7.6,0.483775481199606,28.151020050048828,45436.38671875
7.8,0.6062995715019035,28.152622222900391,45507.44140625
8,0.746882438659668,28.150718688964844,45479.9765625
8.2,0.90333444644243244,28.147111892700195,45455.3125
8.4,1.070733681703226,28.14189338684082,45489.5703125
8.6,1.2233719458946819,28.137142181396484,45526.22265625
8.8,1.3738291569245167,28.124099731445312,45556.53125
9,1.4914675737038632,28.108497619628906,45583.59375
9.2,1.4958504896897544,28.091318130493164,45544.87890625
9.4,1.4323918758294525,28.054529190063477,45634.2109375
9.6,1.407783092596592,27.998737335205078,45634.9765625
9.8,1.4307693334726181,27.975967407226562,45679.57421875
10,1.483303265693861,27.951915740966797,45783.5234375
10.2,1.5358314758692035,27.904029846191406,45835.296875
10.4,1.5921944104708157,27.836429595947266,45844.796875
10.6,1.6567656199137364,27.772857666015625,45867.0546875
10.8,1.7536206123156433,27.721044540405273,45866.390625
11,1.8805716587946968,27.684785842895508,45890.8671875
11.2,2.0058842927981644,27.657363891601562,45924.72265625
11.4,2.1459846007518273,27.6397647857666,45937.7109375
11.6,2.285535592299242,27.625097274780273,45916.51953125
11.8,2.4365926644740963,27.597095489501953,45904.234375
12,2.5827240088047123,27.529384613037109,46142.6640625
12.2,2.6965706165020276,27.460819244384766,46334.671875
12.4,2.8093300354786415,27.412433624267578,46664.7890625
12.6,2.9450844495724411,27.3813533782959,46885.78125
12.8,3.1180598185612602,27.354629516601562,47041.328125
13,3.2499957206921692,27.339231491088867,47114.203125
13.2,3.3047440846761074,27.32487678527832,47004.35546875
13.4,3.2801200426541843,27.318063735961914,47038.26953125
13.6,3.2697248214330425,27.311622619628906,47064.6328125
13.8,3.3140752743452015,27.304534912109375,47147.734375
14,3.3409067300649795,27.297523498535156,47585.09375
14.2,3.3660959586119041,27.288383483886719,47822.09375
14.4,3.4290573658087311,27.236806869506836,47989.1484375
14.6,3.5341759461622964,27.156959533691406,48239.7265625
14.8,3.678172967372797,27.064668655395508,48715.71875
15,3.8309294871794872,26.944425582885742,49105.2265625
15.2,3.99410108419565,26.823284149169922,49484.83984375
15.4,4.169871672605856,26.718683242797852,49897.0625
15.6,4.3418161196586418,26.613931655883789,50233.59375
15.8,4.5170564651489258,26.507402420043945,50325.93359375
16,4.644661732209034,26.424354553222656,50390.1328125
16.2,4.7246271524673862,26.367282867431641,50447.34375
16.4,4.7629713645348186,26.328495025634766,50349.19921875
16.6,4.7618840046418018,26.308805465698242,50304.203125
16.8,4.7575112367287655,26.293376922607422,50368.73828125
17,4.7695693236130943,26.276422500610352,50359.5859375
17.2,4.7871024547479095,26.266773223876953,50345.03515625
17.4,4.8177800789857521,26.260242462158203,50371.0546875
17.6,4.8325742574838486,26.260738372802734,50401.1328125
17.8,4.8468238879472789,26.265129089355469,50474.34375
18,4.8758611923609028,26.265790939331055,50496.8203125
18.2,4.9218700849092922,26.244173049926758,50509.5859375
18.4,4.9607645670572911,26.225191116333008,50497.53515625
18.6,4.9646029350085144,26.209081649780273,50513.2265625
18.8,4.97283201951247,26.202146530151367,50527.046875
19,4.9816027910281448,26.200405120849609,50522.96875
19.2,5.0002326476268273,26.198860168457031,50526.93359375
19.4,5.0084560100848865,26.197505950927734,50530.7890625
19.6,5.0112043282924557,26.199184417724609,50538.91015625
19.8,4.9865659811557865,26.200860977172852,50535.4609375
20,4.9849312122051526,26.195526123046875,50539.7109375
20.2,4.9575539124317665,26.186403274536133,50529.10546875
20.4,4.9635866849850387,26.178901672363281,50538.515625
20.6,4.9767414973332329,26.178596496582031,50531.77734375
20.8,4.9800353172497864,26.189712524414062,50532.50390625
21,4.9247258504231777,26.19627571105957,50520.3515625
21.2,4.78507819542518,26.185894012451172,50508.328125
21.4,4.6618661635961285,26.171390533447266,50501.296875
21.6,4.5616577099531117,26.163286209106445,50493.92578125
21.8,4.4625497964712295,26.16645622253418,50489.69921875
22,4.3842481955503807,26.176700592041016,50458.0234375
22.2,4.2977383197882233,26.193111419677734,50395.4609375
22.4,4.2068510789137612,26.2058162689209,50341.5234375
22.6,4.1077536558493595,26.217037200927734,50335.46484375
22.8,3.961567609738081,26.237752914428711,50036.02734375
23,3.7770648369422322,26.283506393432617,49650.04296875
23.2,3.6593650426620083,26.352975845336914,49549.1171875
23.4,3.56028001736372,26.415863037109375,49506.16796875
23.6,3.4765291213989258,26.480594635009766,49101.32421875
23.8,3.4053676800850106,26.566659927368164,48774.0234375
24,3.253742829347269,26.664873123168945,48001.59765625
24.2,3.0780348410973186,26.802812576293945,47618.25
24.4,2.9795134373200245,26.9432315826416,47616.46484375
24.6,2.916030027927496,27.039615631103516,47726.85546875
24.8,2.8738936644334068,27.090885162353516,47676.3359375
25,2.8191687999627533,27.120201110839844,47739.078125
25.2,2.7190137520814552,27.137359619140625,47193.79296875
25.4,2.5477155538705674,27.183910369873047,46917.1796875
25.6,2.4311525393755016,27.22735595703125,46867.109375
25.8,2.3523550278101215,27.244548797607422,46907.8125
26,2.3173378430880032,27.254373550415039,46929.3203125
26.2,2.2697340647379551,27.266469955444336,46917.828125
26.4,2.2057156440539245,27.27593994140625,46376.234375
26.6,2.0371802403376655,27.331262588500977,45945.05859375
26.8,1.8637267381716995,27.419425964355469,45911.6640625
27,1.7756394850902062,27.482631683349609,45897.6875
27.2,1.7461049740131092,27.518535614013672,45927.1328125
27.4,1.6596609017787838,27.542884826660156,45887.5
27.6,1.5929197409214115,27.559223175048828,45834.07421875
27.8,1.5234415347759533,27.575267791748047,45817.30078125
28,1.3658838761158485,27.609737396240234,45667.15234375
28.2,1.2170838087033005,27.688478469848633,45587.578125
28.4,1.1448790476872368,27.791193008422852,45570.58984375
