% Device,CC1942005
% File name,CC1942005_20240207_170530
% Cast time (UTC),2024-02-07 17:05:30
% Cast time (local),2024-02-07 14:05:30
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9159556
% Start longitude,-43.1720073
% Start altitude,-0.25200000405311584
% Start GPS horizontal error(Meter),23.863000869750977
% Start GPS vertical error(Meter),44.21099853515625
% Start GPS number of satellites,5
% End latitude,-22.9161791
% End longitude,-43.1718595
% End altitude,38.941001892089844
% End GPS horizontal error(Meter),162.55799865722656
% End GPS vertical error(Meter),160.16600036621094
% End GPS number of satellites,4
% Cast duration (Seconds),67
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,33.759723663330078,0
0.4,0.00054809433257574369,33.736495971679688,0
0.6,0.00054973328184892978,33.730731964111328,0
0.8,-0.00054249220979407653,33.730281829833984,0
1,0.00055301118039885466,33.726734161376953,0
1.2,-0.0010856696945467093,33.721595764160156,0
1.4,-0.0016314398028889343,33.7198486328125,0
1.6,-0.0021772099112329357,33.723983764648438,0
1.8,0.00055956697749515172,33.727104187011719,0
2,-0.0010791138974486358,33.731174468994141,0
2.2,-0.0005310195648746685,33.733695983886719,0
2.4,-0.0010758359989004873,33.731430053710938,0
2.6,-0.0021680614905434936,33.7088623046875,0
2.8,-0.0016199671579695263,33.679824829101562,0
3,-0.0010709191510773763,33.644439697265625,0
3.2,-0.0027096000260229403,33.613151550292969,0
3.4,-0.00052023219491204031,33.566753387451172,0
3.6,-0.0010660023032542654,33.545448303222656,0
3.8,-0.0032520922358170168,33.547481536865234,0
4,-0.0010627244047061168,33.556678771972656,0
4.2,-0.0010610854554311544,33.583824157714844,0
4.4,-0.00051299112285718707,33.605327606201172,0
4.6,0.0011289676506365254,33.624546051025391,0
4.8,0.00058415121660893021,33.60125732421875,0
5,-0.0016019387159520448,33.587272644042969,0
5.2,-0.0016002997666770824,33.597373962402344,0
5.4,-0.00050479637648592757,33.632862091064453,0
5.6,0.0011381160713241911,33.643550872802734,0
5.8,4.4936905364778568E-05,33.655769348144531,0
6,-0.0010463349119635979,33.658344268798828,0
6.2,-0.0015921050203058229,33.665237426757812,0
6.4,-0.0010430570134154493,33.672996520996094,0
6.6,-0.0015888271217576744,33.661029815673828,0
6.8,-0.00049332373156474318,33.636505126953125,0
7,0.00060217965862641165,33.606986999511719,0
7.2,5.6409550284186594E-05,33.566753387451172,0
7.4,-0.0010348622670424135,33.529510498046875,0
7.6,-0.00048581426015203988,33.473819732666016,0
7.8,0.00060873545572448506,33.413169860839844,0
8,-0.00048349003591852124,33.354774475097656,0
8.2,-0.00048185108664533516,33.305702209472656,0
8.4,-0.0015740765782883415,33.251091003417969,0
8.6,0.0011617466361215634,33.198837280273438,0
8.8,-0.0010233896221230054,33.176948547363281,0
9,-0.001021750672848043,33.19012451171875,0
9.2,-0.0010201117235748569,33.21551513671875,0
9.4,-0.00047106371668270697,33.223556518554688,0
9.6,0.000623485999193818,33.225917816162109,0
9.8,-0.0010151948757517459,33.238822937011719,0
10,-0.000466146868859596,33.262596130371094,0
10.2,8.0993789397965088E-05,33.290641784667969,0
10.4,8.263273867292753E-05,33.325149536132812,0
10.6,8.4271687947889973E-05,33.3577880859375,0
10.8,0.00063331969483826356,33.380619049072266,0
11,8.75495864960385E-05,33.404121398925781,0
11.2,0.0017295083599897509,33.424041748046875,0
11.4,0.0011846919259621558,33.450920104980469,0
11.6,0.0493096905554129,33.479648590087891,19223.208984375
11.8,0.075560261389451711,33.5106086730957,48511.85546875
12,0.09087218781431261,33.336673736572266,48529.65234375
12.2,0.10454665543790398,32.747062683105469,48667.734375
12.4,0.12314208253414982,32.30950927734375,48736.828125
12.6,0.15869383897610057,32.027507781982422,48702.390625
12.8,0.16908385225398881,31.847949981689453,48907.31640625
13,0.19861887743373075,31.732704162597656,48799.81640625
13.2,0.21611853274042758,31.66242790222168,48778.4921875
13.4,0.20026438250513046,31.628976821899414,49163.515625
13.6,0.19534220095879995,31.586650848388672,49231.84765625
13.8,0.20026766040368038,31.550596237182617,49181.96875
14,0.20027025302726997,31.52838134765625,49149.53515625
14.2,0.19917516651267775,31.513792037963867,49130.23828125
14.4,0.20246221348197224,31.511238098144531,49144.328125
14.6,0.2002770772237259,31.508876800537109,49158.984375
14.8,0.20355554112417273,31.514291763305664,49168.68359375
15,0.19808690419454145,31.514324188232422,49195.5
15.2,0.19918622228199823,31.51416015625,49201.359375
15.4,0.19918595388264038,31.504383087158203,49134
15.6,0.20520432409412059,31.494850158691406,49172.05078125
15.8,0.20246987142962603,31.492950439453125,49210.921875
16,0.19590927740770958,31.506565093994141,49250.1328125
16.2,0.1909870958613773,31.517379760742188,49204.19921875
16.4,0.20958633765489054,31.510284423828125,49243.421875
16.6,0.19974415031022019,31.513603210449219,49245.9609375
16.8,0.21068061897140744,31.527065277099609,49247.2578125
17,0.21778808525222537,31.535043716430664,49257.75
17.2,0.21123225960188918,31.551267623901367,49319.01953125
17.4,0.2063129390785079,31.56507682800293,49354.76953125
17.6,0.2112336301518063,31.571430206298828,49313.55859375
17.8,0.22381709435742714,31.560892105102539,49261.1640625
18,0.25553603372174116,31.563102722167969,48884.02734375
18.2,0.31515280786388722,31.581771850585938,48457.20703125
18.4,0.39883173868327759,31.552993774414062,48314.03515625
18.6,0.4879828527302088,31.482343673706055,48301.6171875
18.8,0.59628088602762652,31.410524368286133,48270.01171875
19,0.7133346032239718,31.354312896728516,48266.734375
19.2,0.81397940013223113,31.299106597900391,48249.734375
19.4,0.89220236018746135,31.223184585571289,48116.1953125
19.6,0.984101009939959,31.002407073974609,48089.8671875
19.8,1.0628751937500738,30.577781677246094,48113.76953125
20,1.1181289078946595,30.167911529541016,48098.2421875
20.2,1.1586121142267469,29.934925079345703,48170.5859375
20.4,1.1580663441184047,29.854639053344727,48266.21875
20.6,1.161901753819631,29.774614334106445,48271.66796875
20.8,1.1788597221146091,29.694976806640625,48296.0234375
21,1.1580750756634917,29.617786407470703,48314.515625
21.2,1.0951656809823955,29.448554992675781,48670.94140625
21.4,1.0224086453100885,29.233493804931641,48747.546875
21.6,1.02076805708651,29.090173721313477,48718
21.8,1.0552373931793397,28.99920654296875,48698.1328125
22,1.0847743257077163,28.960494995117188,48714.8671875
22.2,1.1214294833337473,28.9150447845459,48677.671875
22.4,1.1230743031301902,28.874950408935547,48713.359375
22.6,1.0924429693621782,28.842428207397461,48789.0703125
22.8,1.0721990562484649,28.809402465820312,48728.22265625
23,1.0749425088574078,28.787914276123047,48814.0859375
23.2,1.1197964045815834,28.774887084960938,48744.0546875
23.4,1.1920121701177724,28.774681091308594,48678.4140625
23.6,1.2379666060030825,28.774570465087891,48736.20703125
23.8,1.2412498382751096,28.779096603393555,48774.4921875
24,1.27571631334499,28.778043746948242,48739.1640625
24.2,1.3386337542962163,28.775119781494141,48728.80859375
24.4,1.424529977901253,28.745079040527344,48681.1640625
24.6,1.49729029147211,28.709070205688477,48700.1328125
24.8,1.5448955375991176,28.686975479125977,48735.515625
25,1.6094590204204629,28.685100555419922,48789.6875
25.2,1.7281883433907339,28.651994705200195,48893.07421875
25.4,1.8578648938390305,28.564762115478516,48994.80078125
25.6,2.0149138045168211,28.451444625854492,49067.87890625
25.8,2.1380357513884576,28.341529846191406,49109.83984375
26,2.214102453814295,28.258901596069336,49212.8984375
26.2,2.2146515018211872,28.201797485351562,49366.01953125
26.4,2.1922150914540541,28.169023513793945,49353.6171875
26.6,2.1840075018877041,28.165275573730469,49383.71875
26.8,2.1840091408369791,28.167957305908203,49396.7109375
27,2.1790860056163304,28.169727325439453,49393.1875
27.2,2.1856546459083788,28.167217254638672,49413.04296875
27.4,2.1840140576848022,28.163021087646484,49427.65625
27.6,2.1834682875764582,28.157299041748047,49422.99609375
27.8,2.1719800583616706,28.155424118041992,49447.73828125
28,2.1763590624232485,28.154378890991211,49449.8203125
28.2,2.1774545658134414,28.158174514770508,49448.5703125
28.4,2.1829274343159391,28.163019180297852,49473.77734375
28.6,2.1796465262681419,28.172130584716797,49493.6171875
28.8,2.1801955742750341,28.175939559936523,49496.69140625
29,2.1780085306681567,28.180244445800781,49519.26171875
29.2,2.1988050380866682,28.177829742431641,49571.58203125
29.4,2.2420386411472712,28.180240631103516,49685.796875
29.6,2.2781597411561147,28.167037963867188,49740.375
29.8,2.3060687516263858,28.131162643432617,49748.8046875
30,2.3564177187616959,28.079816818237305,49816.2421875
30.2,2.4023845524131175,28.013576507568359,49842.39453125
30.4,2.4751782445850488,27.936941146850586,49852.52734375
30.6,2.4970724311417456,27.875333786010742,49900.015625
30.8,2.4855794335553743,27.8469181060791,49880.21875
31,2.4729954325510359,27.841854095458984,49825.71484375
31.2,2.4565795681433755,27.844081878662109,49817.75390625
31.4,2.4341422041019278,27.855068206787109,49796.5234375
31.6,2.4598663467133122,27.873403549194336,49847.328125
31.8,2.5408635453549682,27.874429702758789,49952.6328125
32,2.6098244204492627,27.838747024536133,49958.7734375
32.2,2.6607227039908228,27.787773132324219,49997.0546875
32.4,2.733518303511385,27.75847053527832,50055.4140625
32.6,2.8440832206589022,27.708431243896484,50045.3984375
32.8,2.9661418206677457,27.635162353515625,50069.15625
33,3.0876596873391886,27.580463409423828,50131.55859375
33.2,3.2004266384832878,27.532718658447266,50235.26171875
33.4,3.3049786390658618,27.48515510559082,50338.55859375
33.6,3.4117279052734375,27.428621292114258,50430.78515625
33.8,3.4648301301602125,27.366977691650391,50424.4453125
34,3.4401964541680794,27.335968017578125,50379.9375
34.2,3.447861819923995,27.312196731567383,50416.57421875
34.4,3.4626454107775668,27.291629791259766,50416.203125
34.6,3.4664789131301603,27.277517318725586,50435.78125
34.8,3.461005507828947,27.279975891113281,50448.9140625
35,3.4122867869759741,27.274211883544922,50474.40234375
35.2,3.3569991574315967,27.262828826904297,50471.74609375
35.4,3.4133848829897584,27.249053955078125,50474.0859375
35.6,3.4878370147979183,27.242210388183594,50470.92578125
35.8,3.49112215441858,27.235334396362305,50503.03125
36,3.3986097552819174,27.231786727905273,50475.27734375
36.2,3.354270306889882,27.224967956542969,50483.9140625
36.4,3.4117498968889617,27.225099563598633,50479.97265625
36.6,3.4927737984114771,27.216814041137695,50471.265625
36.8,3.5234293909129981,27.210403442382812,50486.43359375
37,3.5409519344032887,27.222530364990234,50521.15625
37.2,3.5573748914067611,27.232276916503906,50537.09765625
37.4,3.5935112502046689,27.232368469238281,50543.984375
37.6,3.6460708344054087,27.229148864746094,50562.11328125
37.8,3.6718045137599553,27.237197875976562,50569.51953125
38,3.658666427977785,27.242809295654297,50562.5234375
38.2,3.6619525212727613,27.23675537109375,50572.15625
38.4,3.7156078772630519,27.224710464477539,50584.265625
38.6,3.7922553673475807,27.221355438232422,50576.046875
38.8,3.8059441400859164,27.229316711425781,50630.671875
39,3.8387960445381211,27.232690811157227,50606.95703125
39.2,3.9099761197666929,27.222768783569336,50583.8203125
39.4,3.9849842437013177,27.21196174621582,50609.7890625
39.6,3.9712977951872137,27.206087112426758,50601.28125
39.8,3.9159996752253541,27.195043563842773,50608.05078125
40,3.8475637378806837,27.184822082519531,50621.9375
40.2,3.7977435231922634,27.180622100830078,50621.76953125
40.4,3.8026718436600913,27.18116569519043,50634.11328125
40.6,3.8382627007490147,27.1805419921875,50622.1328125
40.8,3.8568819697031724,27.182687759399414,50599.15625
41,3.8552375667823284,27.195075988769531,50638.27734375
41.2,3.843193345441076,27.210239410400391,50653.68359375
41.4,3.8377199401398627,27.221847534179688,50662.2890625
41.6,3.8760459351682375,27.229177474975586,50683.37109375
41.8,3.9335350619104812,27.218147277832031,50633.7734375
42,4.0523549839408091,27.194389343261719,50569.91796875
42.2,4.1985510808978965,27.17021369934082,50588.171875
42.4,4.2423568885483434,27.153663635253906,50659.00390625
42.6,4.204029403046933,27.150224685668945,50689.7578125
42.8,4.1706305064127118,27.144207000732422,50719.6171875
43,4.1613242840338618,27.146038055419922,50726.12890625
43.2,4.1520161543063772,27.152341842651367,50724.34375
43.4,4.1454479308899295,27.171089172363281,50747.41015625
43.6,4.1372374803006284,27.178951263427734,50760.609375
43.8,4.1262852160516612,27.183877944946289,50758.25
44,4.1114991810507409,27.185768127441406,50778.2578125
44.2,4.1328602636645648,27.182313919067383,50783.140625
44.4,4.1826894782974335,27.177511215209961,50745.39453125
44.6,4.255516549070439,27.174295425415039,50709.6796875
44.8,4.3732483287057473,27.155250549316406,50686.6484375
45,4.4575795727575613,27.139102935791016,50690.03125
45.2,4.4564854399172837,27.138057708740234,50738.0078125
45.4,4.4696325256439025,27.137300491333008,50749.51171875
45.6,4.4614182603573376,27.139991760253906,50731.7890625
45.8,4.4553955386498725,27.14033317565918,50767.82421875
46,4.4614205845815693,27.140775680541992,50752.6875
46.2,4.4575846380816255,27.146711349487305,50749.09375
46.4,4.4449977760543362,27.147563934326172,50773.32421875
46.6,4.4061181131237284,27.147321701049805,50735.890625
46.8,4.2889370204445836,27.1439266204834,50794.2890625
47,4.152047294342589,27.131721496582031,50888.8984375
47.2,4.0781277296785827,27.125255584716797,50893.69140625
47.4,4.0107904251464106,27.128376007080078,50884.94921875
47.6,3.884856509591291,27.130422592163086,50894.15625
47.8,3.7293682269707418,27.125602722167969,50849.69140625
48,3.6445157399434525,27.130455017089844,50833.73828125
48.2,3.556372122850247,27.137527465820312,50866.7734375
48.4,3.4195157753493266,27.142866134643555,50791.6171875
48.6,3.3302859232097326,27.148117065429688,50787.90625
48.8,3.354920969751781,27.148532867431641,50774.734375
49,3.426086739865605,27.148839950561523,50761.38671875
49.2,3.4501753310243526,27.148818969726562,50778.8515625
49.4,3.388318792788569,27.152839660644531,50778.12890625
49.6,3.2219052171992679,27.15423583984375,50758.546875
49.8,3.0308696781089921,27.161407470703125,50639.796875
50,2.8683099004322905,27.213172912597656,50524.30859375
50.2,2.7145105750260949,27.291349411010742,50434.58203125
50.4,2.5612662880720496,27.353548049926758,50397.28125
50.6,2.3445482996409517,27.406904220581055,50331.984375
50.8,2.1426198925086837,27.46601676940918,50153.796875
51,1.9576659345341305,27.578432083129883,49865.4765625
51.2,1.7973425231293998,27.72361946105957,49714.13671875
51.4,1.6698579331358037,27.853700637817383,49681.7109375
51.6,1.4860235888087114,27.97978401184082,49485.5625
51.8,1.3306545154777112,28.10968017578125,49362.96875
52,1.2157698705524744,28.210073471069336,49338.2421875
52.2,1.1276930106614156,28.295730590820312,49364.0546875
52.4,1.061502976331882,28.347072601318359,49365.9453125
52.6,0.91544844004922332,28.399154663085938,49283.9375
52.8,0.73986433223335979,28.711181640625,49387.80078125
53,0.59382219371681444,29.329132080078125,49416.1015625
53.2,0.47951356807868706,29.88648796081543,49439.0703125
53.4,0.41771329662756962,30.279857635498047,49391.3125
53.6,0.29848752621405161,30.507087707519531,49423.4453125
53.8,0.11637837872533829,30.692234039306641,49551.07421875
54,0.0026276525623067926,30.890995025634766,32123.181640625
54.2,-0.000651348136855745,30.985183715820312,4715.115234375
54.4,-0.00064970918758255891,30.993377685546875,3535.64013671875
54.6,-0.00010161485500681522,30.96739387512207,2902.054443359375
54.8,0.00044647947756892847,30.913047790527344,2388.06103515625
55,0.000995527484459302,30.831073760986328,1983.3890380859375
55.2,-0.0022834732147032355,30.726198196411133,1767.525634765625
55.4,-0.0011889234988267106,30.587848663330078,1622.24853515625
55.6,-0.0011872845495535245,30.446853637695312,1775.494140625
55.8,-9.1781159360593279E-05,30.317989349365234,1558.5328369140625
56,0.00045631317321337406,30.208316802978516,1496.4207763671875
56.2,0.0004579521224883365,30.130199432373047,1542.76708984375
56.4,-0.00063331969483826356,30.102371215820312,1336.734130859375
56.6,0.0010086390786536725,30.081476211547852,1170.1256103515625
56.8,-0.000630041796290115,30.061939239501953,1124.443115234375
57,-8.1947463714371338E-05,30.022785186767578,1162.8944091796875
57.2,-0.0006267638977419665,29.958890914916992,1179.907958984375
57.4,0.00046778581813455844,29.890830993652344,1167.1929931640625
57.6,-0.0017173504401117867,29.843959808349609,1150.530517578125
57.8,-0.00062184704991885553,29.834409713745117,1146.6641845703125
58,-7.375271734311184E-05,29.79594612121582,1142.367431640625
58.2,0.0021146614394496055,29.752412796020508,1163.15625
58.4,-0.00061693020209574456,29.719364166259766,1134.743408203125
58.6,0.0010250285713979679,29.706409454345703,1090.4443359375
58.8,-0.000613652303547596,29.684524536132812,1055.86279296875
59,0.00048185108664533516,29.657882690429688,1058.4525146484375
59.2,-0.001157783462616635,29.594356536865234,1077.849609375
59.4,0.00048417531087707744,29.505821228027344,1068.4033203125
59.6,-6.0641123148741372E-05,29.422924041748047,1062.35888671875
59.8,0.00048745320942522596,29.343357086181641,1080.916259765625
60,-0.0011512276655185616,29.292062759399414,1130.767578125
60.2,-5.57242753256304E-05,29.287040710449219,1323.5302734375
60.4,-0.0011479497669704131,29.312959671020508,1247.229736328125
60.6,-5.2446376777481873E-05,29.320148468017578,1225.36767578125
60.8,-5.0807427502519431E-05,29.2525634765625,1289.688720703125
61,-0.0005956238615301146,29.190155029296875,1304.4840087890625
61.2,-0.00059398491225515215,29.156074523925781,1420.386962890625
61.4,0.0015944292445375652,29.15300178527832,1483.557861328125
61.6,0.0015960681938125276,29.164848327636719,1499.174072265625
61.8,-4.2612681131259933E-05,29.188827514648438,1442.89453125
62,-0.0005874291151588551,29.2344970703125,1381.04736328125
62.2,-3.9334782583111405E-05,29.263429641723633,1339.1650390625
62.4,0.0021490793742113823,29.277553558349609,1321.685302734375
62.6,-3.6056884034962877E-05,29.28985595703125,1277.1109619140625
62.8,0.00051203744854078082,29.295085906982422,1239.4244384765625
63,-3.2778985486814349E-05,29.302186965942383,1210.0360107421875
63.2,0.0021556351713076793,29.282693862915039,1191.8006591796875
63.4,-2.8547412620483215E-05,29.218206405639648,1183.2506103515625
63.6,0.00051859324563707787,29.1689510345459,1154.991455078125
63.8,0.0010676412525292278,29.142585754394531,1163.0845947265625
64,0.0021621909684057528,29.111072540283203,1152.9322509765625
64.2,0.00052351009346018884,29.078872680664062,1121.842041015625
64.4,-2.1306340565629966E-05,29.034061431884766,1079.647705078125
64.6,0.0021671078162270874,29.019309997558594,1081.74609375
64.8,0.0027161558231192373,29.034168243408203,1072.954345703125
65,0.00053006589055826225,29.082857131958008,1025.8853759765625
65.2,0.00053170483983144834,29.1358642578125,986.464599609375
65.4,-1.2157919877964218E-05,29.182582855224609,953.8140869140625
65.6,-0.00055792802822018928,29.227975845336914,893.99493408203125
65.8,-0.00055628907894700319,29.264720916748047,910.038818359375
66,-0.00055465012967204075,29.280185699462891,960.4599609375
66.2,0.00053989958620270784,29.233440399169922,929.8548583984375
66.4,-4.91684782311097E-06,29.168300628662109,876.981201171875
66.6,-0.00054973328184892978,29.111721038818359,848.34808349609375
66.8,-0.0021884141567944937,29.044036865234375,844.63671875
67,0,28.9866886138916,843.802734375
