% Device,CC1942005
% File name,CC1942005_20240207_121029
% Cast time (UTC),2024-02-07 12:10:29
% Cast time (local),2024-02-07 09:10:29
% Sample type,Cast
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.9254292
% Start longitude,-43.1148295
% Start altitude,-15.713999748229981
% Start GPS horizontal error(Meter),65.680000305175781
% Start GPS vertical error(Meter),85.9209976196289
% Start GPS number of satellites,5
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),67.2
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
7.6,0,28.705801010131836,1507.5596923828125
7.8,0.08418858931368689,28.709253311157227,44480.140625
8,0.1317398724139931,28.785884857177734,44282.625
8.2,0.14757004040199639,28.916053771972656,44127.73046875
8.4,0.12512067500376922,29.018241882324219,44176.10546875
8.6,0.12673537363141918,29.088802337646484,44179.140625
8.8,0.087878995293738882,29.132034301757812,45199.2421875
9,0.053400935742679678,29.158245086669922,32252.86328125
9.2,0.10477836020040776,29.161918640136719,45711.32421875
9.4,0.11951466374749309,29.17005729675293,45475.21484375
9.6,0.093785612375144822,29.18341064453125,45723.28125
9.8,0.13258979464537291,29.191902160644531,45820.53125
10,0.15771733354402073,29.194681167602539,45871.1015625
10.2,0.133625740972942,29.19572639465332,45878.203125
10.4,0.11227024001563102,29.198221206665039,45894.53125
10.6,0.10677529661447416,29.199888229370117,45879.859375
10.8,0.11275973095989933,29.203615188598633,45886.7265625
11,0.12203243434829147,29.206016540527344,45848.875
11.2,0.12528649912584555,29.204927444458008,45855.8046875
11.4,0.12689738305623166,29.201770782470703,45843.09765625
11.6,0.15475910622001443,29.200260162353516,45841.671875
11.8,0.16567403678125992,29.201171875,45836.17578125
12,0.18260188390744681,29.199386596679688,45824.546875
12.2,0.19350823139984286,29.199081420898438,45833.265625
12.4,0.21316644809390084,29.199495315551758,45837.52734375
12.6,0.22790561266393539,29.2009220123291,45855.390625
12.8,0.21694134705818691,29.202018737792969,45834.9375
13,0.21746122757060427,29.20051383972168,45845.1015625
13.2,0.23274684752393959,29.199899673461914,45830.20703125
13.4,0.25459565412278096,29.202278137207031,45854.29296875
13.6,0.28792956051410457,29.202516555786133,45881.8046875
13.8,0.32235923869497896,29.201438903808594,45870.58203125
14,0.37428693323327344,29.204196929931641,45875.4921875
14.2,0.4169201178838744,29.200969696044922,45855.6796875
14.4,0.47322517753447535,29.200168609619141,45800.1171875
14.6,0.51640767859132453,29.195724487304688,45762.7265625
14.8,0.5699852296970036,29.175128936767578,45757.984375
15,0.60659977573676471,29.147663116455078,45736.9765625
15.2,0.63392553393472717,29.123092651367188,45740.296875
