% Device,CC1942005
% File name,CC1942005_20240202_161229
% Cast time (UTC),2024-02-02 16:12:29
% Cast time (local),2024-02-02 13:12:29
% Sample type,Point measurement
% Cast data,Raw
% Location source,GPS
% Default latitude,32
% Default altitude,0
% Start latitude,-22.942596
% Start longitude,-43.1715002
% Start altitude,-3.2990000247955322
% Start GPS horizontal error(Meter),470.91799926757812
% Start GPS vertical error(Meter),678.7960205078125
% Start GPS number of satellites,3
% End latitude,
% End longitude,
% End altitude,
% End GPS horizontal error(Meter),
% End GPS vertical error(Meter),
% End GPS number of satellites,
% Cast duration (Seconds),94.4
% Samples per second,5
% Electronics calibration date,0001-01-01
% Conductivity calibration date,2019-10-28
% Temperature calibration date,2019-10-25
% Pressure calibration date,2019-10-23
% 
Time (Seconds),Pressure (Decibar),Temperature (Celsius),Conductivity (MicroSiemens per Centimeter)
0.2,0,28.25346565246582,266.72235107421875
0.4,-0.0098436157161767568,28.255144119262695,268.792236328125
0.6,-0.0098424514640917948,28.253551483154297,268.62112426757812
0.8,0.0054737686351611359,28.248470306396484,268.30661010742188
1,-0.0021821181991796834,28.24462890625,268.03729248046875
1.2,-0.00218381497004394,28.237874984741211,267.78997802734375
1.4,-0.0043703795997966921,28.241439819335938,267.55624389648438
1.6,-0.00436921534771173,28.246555328369141,267.39999389648438
1.8,-0.0087425551849822369,28.251434326171875,267.15057373046875
2,-0.0049133422268425875,28.249603271484375,266.73275756835938
2.2,1.068884653143698E-05,28.242610931396484,266.23431396484375
2.4,-0.0021768294575359448,28.234601974487305,265.47561645507812
2.6,-0.0016282561478337954,28.229623794555664,265.01632690429688
2.8,-0.0038148207775847709,28.227069854736328,265.13681030273438
3,-0.0076417052315544964,28.236013412475586,265.15185546875
3.2,-0.012561500452125785,28.251220703125,264.89279174804688
3.4,-0.015295474139495724,28.256465911865234,264.26495361328125
3.6,-0.010918852123738887,28.254446029663086,263.577880859375
3.8,0.0033025498602796688,28.252178192138672,264.04437255859375
4,-0.0065420195302134942,28.25579833984375,264.00494384765625
4.2,-0.0070873106614293135,28.259437561035156,263.8759765625
4.4,-0.020210612351727164,28.264055252075195,263.49444580078125
4.6,-0.0098191664223961084,28.264890670776367,263.42047119140625
4.8,-0.019115373080955678,28.279106140136719,263.5880126953125
5,-0.013644886624280872,28.292873382568359,263.80438232421875
5.2,-0.023487548666141222,28.296075820922852,263.58480834960938
5.4,-0.014189013503413506,28.297000885009766,263.05307006835938
5.6,0.022997819693983956,28.296934127807617,20580.283203125
5.8,0.072217161741479075,28.302581787109375,43249
6,0.11323776569082966,28.120370864868164,43006.109375
6.2,0.13292372150785603,27.8775577545166,44946.68359375
6.4,0.15535149098455037,27.722911834716797,45119.9375
6.6,0.16902453023663533,27.632301330566406,45078.828125
6.8,0.15206936514301717,27.586557388305664,45292.31640625
7,0.13456869834041463,27.553150177001953,45384.3515625
7.2,0.14058850120333943,27.528812408447266,45296.5
7.4,0.20129485039194606,27.507884979248047,45036.79296875
7.6,0.30521122918260524,27.494119644165039,44821.10546875
7.8,0.40803374353234645,27.481035232543945,44777.234375
8,0.51851807734009547,27.469379425048828,44823.328125
8.2,0.57267363764930934,27.465984344482422,44849.94140625
8.4,0.57321934993606227,27.465808868408203,44888.1640625
8.6,0.5672037829259402,27.463871002197266,44895.34375
8.8,0.56337880582060329,27.464061737060547,44885.5390625
9,0.562827792643489,27.466012954711914,44646.625
9.2,0.57103627806256618,27.4681396484375,44636.4921875
9.4,0.59674373351337984,27.470611572265625,44884.21875
9.6,0.60111940185482027,27.468994140625,44881.078125
9.8,0.60057411072360445,27.476539611816406,44893.5546875
10,0.62519056275645113,27.483409881591797,44895.375
10.2,0.66293434175462984,27.483860015869141,44869.69140625
10.4,0.69630075564050387,27.482303619384766,44845.88671875
10.6,0.73896644778565523,27.475151062011719,44852.68359375
10.8,0.75428266788490816,27.472396850585938,44866.3984375
